"away_score","away_team","club_id","club_name","coach","competition_name","home_score","home_team","match_date","match_result_link","match_time","match_type","play_style","result","season"
0,"Burnley",1132,"Burnley","Sean Dyche","Premier League",0,"Brighton","16-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872287","4:00 PM","18","4-2-3-1","0:0 ","2017"
3,"Spurs",1132,"Burnley","Sean Dyche","Premier League",0,"Burnley","23-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872297","6:30 PM","19","4-2-3-1","0:3 ","2017"
2,"Burnley",1132,"Burnley","Sean Dyche","Premier League",2,"Man Utd","26-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872310","4:00 PM","20","4-2-3-1","2:2 ","2017"
0,"Burnley",1132,"Burnley","Sean Dyche","Premier League",0,"Huddersfield","30-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872318","4:00 PM","21","4-2-3-1","0:0 ","2017"
2,"Liverpool",1132,"Burnley","Sean Dyche","Premier League",1,"Burnley","01-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872327","4:00 PM","22","4-2-3-1","1:2 ","2017"
0,"Burnley",1132,"Burnley","Sean Dyche","Premier League",1,"Crystal Palace","13-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872337","4:00 PM","23","4-3-3 Defending","1:0 ","2017"
1,"Man Utd",1132,"Burnley","Sean Dyche","Premier League",0,"Burnley","20-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872347","4:00 PM","24","4-5-1 flat","0:1 ","2017"
1,"Burnley",1132,"Burnley","Sean Dyche","Premier League",1,"Newcastle","31-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872361","8:45 PM","25","4-4-1-1","1:1 ","2017"
1,"Man City",1132,"Burnley","Sean Dyche","Premier League",1,"Burnley","03-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872368","1:30 PM","26","4-4-2 double 6","1:1 ","2017"
0,"Burnley",1132,"Burnley","Sean Dyche","Premier League",1,"Swansea","10-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872382","4:00 PM","27","4-2-3-1","1:0 ","2017"
1,"Southampton",1132,"Burnley","Sean Dyche","Premier League",1,"Burnley","24-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872388","4:00 PM","28","4-2-3-1","1:1 ","2017"
1,"Everton",1132,"Burnley","Sean Dyche","Premier League",2,"Burnley","03-03-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872396","1:30 PM","29","4-4-2 double 6","2:1 ","2017"
3,"Burnley",1132,"Burnley","Sean Dyche","Premier League",0,"West Ham","10-03-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872414","4:00 PM","30","4-2-3-1","0:3 ","2017"
2,"Chelsea",1132,"Burnley","Sean Dyche","Premier League",1,"Burnley","19-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872416","8:45 PM","31","4-4-2 double 6","1:2 ","2017"
2,"Burnley",1132,"Burnley","Sean Dyche","Premier League",1,"West Brom","31-03-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872434","4:00 PM","32","4-4-1-1","1:2 ","2017"
2,"Burnley",1132,"Burnley","Sean Dyche","Premier League",1,"Watford","07-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872443","4:00 PM","33","4-4-2 double 6","1:2 ","2017"
1,"Leicester",1132,"Burnley","Sean Dyche","Premier League",2,"Burnley","14-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872445","4:00 PM","34","4-4-2 double 6","2:1 ","2017"
1,"Burnley",1132,"Burnley","Sean Dyche","Premier League",1,"Stoke City","22-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872462","2:30 PM","35","4-4-2 double 6","1:1 ","2017"
0,"Brighton",1132,"Burnley","Sean Dyche","Premier League",0,"Burnley","28-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872465","4:00 PM","36","4-4-2 double 6","0:0 ","2017"
0,"Burnley",1132,"Burnley","Sean Dyche","Premier League",5,"Arsenal","06-05-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872476","5:30 PM","37","4-2-3-1","5:0 ","2017"
2,"Bournemouth",1132,"Burnley","Sean Dyche","Premier League",1,"Burnley","13-05-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872485","4:00 PM","38","4-2-3-1","1:2 ","2017"
1,"Burnley",1132,"Burnley","Sean Dyche","FA Cup",4,"Man City","06-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2984217","4:00 PM","Third Round","4-2-3-1","4:1 ","2017"
2,"Burnley",1132,"Burnley","Sean Dyche","EFL Cup",0,"Blackburn","23-08-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2914332","8:45 PM","Second Round","4-4-2","0:2 ","2017"
7,"Leeds",1132,"Burnley","Sean Dyche","EFL Cup",5,"Burnley","19-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2916166","8:45 PM","Third Round","4-4-2","5:7 ","2017"
1,"Bor. Dortmund",148,"Spurs","Mauricio Pochettino","UEFA Champions League",3,"Spurs","13-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2917372","8:45 PM","Group H","5-4-1","3:1 ","2017"
3,"Spurs",148,"Spurs","Mauricio Pochettino","UEFA Champions League",0,"APOEL Nicosia","26-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2917380","8:45 PM","Group H","4-2-3-1","0:3 ","2017"
1,"Spurs",148,"Spurs","Mauricio Pochettino","UEFA Champions League",1,"Real Madrid","17-10-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2917404","8:45 PM","Group H","5-3-2","1:1 ","2017"
1,"Real Madrid",148,"Spurs","Mauricio Pochettino","UEFA Champions League",3,"Spurs","01-11-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2917420","8:45 PM","Group H","3-4-2-1","3:1 ","2017"
2,"Spurs",148,"Spurs","Mauricio Pochettino","UEFA Champions League",1,"Bor. Dortmund","21-11-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2917436","8:45 PM","Group H","3-4-2-1","1:2 ","2017"
0,"APOEL Nicosia",148,"Spurs","Mauricio Pochettino","UEFA Champions League",3,"Spurs","06-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2917452","8:45 PM","Group H","4-3-3 Attacking","3:0 ","2017"
2,"Spurs",148,"Spurs","Mauricio Pochettino","UEFA Champions League",2,"Juventus","13-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2981993","8:45 PM","last 16 1st leg","4-2-3-1","2:2 ","2017"
2,"Juventus",148,"Spurs","Mauricio Pochettino","UEFA Champions League",1,"Spurs","07-03-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2982001","8:45 PM","last 16 2nd leg","4-2-3-1","1:2 ","2017"
2,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",0,"Newcastle","13-08-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872121","2:30 PM","1","4-2-3-1","0:2 ","2017"
2,"Chelsea",148,"Spurs","Mauricio Pochettino","Premier League",1,"Spurs","20-08-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872133","5:00 PM","2","4-3-2-1","1:2 ","2017"
1,"Burnley",148,"Spurs","Mauricio Pochettino","Premier League",1,"Spurs","27-08-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872142","5:00 PM","3","4-2-3-1","1:1 ","2017"
3,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",0,"Everton","09-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872148","4:00 PM","4","5-4-1 Diamond","0:3 ","2017"
0,"Swansea",148,"Spurs","Mauricio Pochettino","Premier League",0,"Spurs","16-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872162","6:30 PM","5","3-4-2-1","0:0 ","2017"
3,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",2,"West Ham","23-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872174","1:30 PM","6","3-4-2-1","2:3 ","2017"
4,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",0,"Huddersfield","30-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872179","1:30 PM","7","3-4-2-1","0:4 ","2017"
0,"Bournemouth",148,"Spurs","Mauricio Pochettino","Premier League",1,"Spurs","14-10-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872193","4:00 PM","8","4-2-3-1","1:0 ","2017"
1,"Liverpool",148,"Spurs","Mauricio Pochettino","Premier League",4,"Spurs","22-10-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872203","5:00 PM","9","3-5-2 flat","4:1 ","2017"
0,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",1,"Man Utd","28-10-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872212","1:30 PM","10","3-4-2-1","1:0 ","2017"
0,"Crystal Palace",148,"Spurs","Mauricio Pochettino","Premier League",1,"Spurs","05-11-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872223","1:00 PM","11","3-5-2 flat","1:0 ","2017"
0,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",2,"Arsenal","18-11-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872226","1:30 PM","12","3-4-2-1","2:0 ","2017"
1,"West Brom",148,"Spurs","Mauricio Pochettino","Premier League",1,"Spurs","25-11-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872243","4:00 PM","13","3-5-2 flat","1:1 ","2017"
1,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",2,"Leicester","28-11-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872248","8:45 PM","14","4-3-2-1","2:1 ","2017"
1,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",1,"Watford","02-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872263","4:00 PM","15","4-2-3-1","1:1 ","2017"
1,"Stoke City",148,"Spurs","Mauricio Pochettino","Premier League",5,"Spurs","09-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872273","4:00 PM","16","4-2-3-1","5:1 ","2017"
0,"Brighton",148,"Spurs","Mauricio Pochettino","Premier League",2,"Spurs","13-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872284","9:00 PM","17","4-3-2-1","2:0 ","2017"
1,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",4,"Man City","16-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872291","6:30 PM","18","4-3-1-2","4:1 ","2017"
3,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",0,"Burnley","23-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872297","6:30 PM","19","4-2-3-1","0:3 ","2017"
2,"Southampton",148,"Spurs","Mauricio Pochettino","Premier League",5,"Spurs","26-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872312","1:30 PM","20","4-2-3-1","5:2 ","2017"
1,"West Ham",148,"Spurs","Mauricio Pochettino","Premier League",1,"Spurs","04-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872322","9:00 PM","21","4-2-3-1","1:1 ","2017"
2,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",0,"Swansea","02-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872333","8:45 PM","22","4-1-4-1","0:2 ","2017"
0,"Everton",148,"Spurs","Mauricio Pochettino","Premier League",4,"Spurs","13-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872342","6:30 PM","23","4-2-3-1","4:0 ","2017"
1,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",1,"Southampton","21-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872351","5:00 PM","24","4-2-3-1","1:1 ","2017"
0,"Man Utd",148,"Spurs","Mauricio Pochettino","Premier League",2,"Spurs","31-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872364","9:00 PM","25","4-2-3-1","2:0 ","2017"
2,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",2,"Liverpool","04-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872371","5:30 PM","26","4-2-3-1","2:2 ","2017"
0,"Arsenal",148,"Spurs","Mauricio Pochettino","Premier League",1,"Spurs","10-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872383","1:30 PM","27","4-2-3-1","1:0 ","2017"
1,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",0,"Crystal Palace","25-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872389","1:00 PM","28","4-2-3-1","0:1 ","2017"
0,"Huddersfield",148,"Spurs","Mauricio Pochettino","Premier League",2,"Spurs","03-03-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872403","4:00 PM","29","4-2-3-1","2:0 ","2017"
4,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",1,"Bournemouth","11-03-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872405","5:00 PM","30","4-4-2 Diamond","1:4 ","2017"
0,"Newcastle",148,"Spurs","Mauricio Pochettino","Premier League",1,"Spurs","09-05-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872423","9:00 PM","31","4-4-2 Diamond","1:0 ","2017"
3,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",1,"Chelsea","01-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872427","5:00 PM","32","4-2-3-1","1:3 ","2017"
2,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",1,"Stoke City","07-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872442","4:00 PM","33","4-2-3-1","1:2 ","2017"
3,"Man City",148,"Spurs","Mauricio Pochettino","Premier League",1,"Spurs","14-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872453","8:45 PM","34","4-2-3-1","1:3 ","2017"
1,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",1,"Brighton","17-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872457","8:45 PM","35","4-2-3-1","1:1 ","2017"
0,"Watford",148,"Spurs","Mauricio Pochettino","Premier League",2,"Spurs","30-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872473","9:00 PM","36","4-2-3-1","2:0 ","2017"
0,"Spurs",148,"Spurs","Mauricio Pochettino","Premier League",1,"West Brom","05-05-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872484","4:00 PM","37","3-4-2-1","1:0 ","2017"
4,"Leicester",148,"Spurs","Mauricio Pochettino","Premier League",5,"Spurs","13-05-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872493","4:00 PM","38","4-2-3-1","5:4 ","2017"
0,"AFC Wimbledon",148,"Spurs","Mauricio Pochettino","FA Cup",3,"Spurs","07-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2984212","4:00 PM","Third Round","4-4-2 double 6","3:0 ","2017"
1,"Spurs",148,"Spurs","Mauricio Pochettino","FA Cup",1,"Newport County","27-01-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2988371","6:30 PM","Fourth Round","3-5-2 flat","1:1 ","2017"
0,"Newport County",148,"Spurs","Mauricio Pochettino","FA Cup",2,"Spurs","07-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2994515","8:45 PM","4th round deciders","4-2-3-1","2:0 ","2017"
2,"Spurs",148,"Spurs","Mauricio Pochettino","FA Cup",2,"Rochdale","18-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3000030","5:00 PM","Fifth Round","4-1-4-1","2:2 ","2017"
1,"Rochdale",148,"Spurs","Mauricio Pochettino","FA Cup",6,"Spurs","28-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3005767","8:45 PM","5th round deciders","4-2-3-1","6:1 ","2017"
3,"Spurs",148,"Spurs","Mauricio Pochettino","FA Cup",0,"Swansea","17-03-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3012048","1:15 PM","Sixth Round","4-2-3-1","0:3 ","2017"
1,"Spurs",148,"Spurs","Mauricio Pochettino","FA Cup",2,"Man Utd","21-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3023381","6:15 PM","Semi-Finals","4-2-3-1","2:1 ","2017"
0,"Barnsley FC",148,"Spurs","Mauricio Pochettino","EFL Cup",1,"Spurs","19-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2925268","9:00 PM","Third Round","4-2-3-1","1:0 ","2017"
3,"West Ham",148,"Spurs","Mauricio Pochettino","EFL Cup",2,"Spurs","25-10-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2929866","9:00 PM","Fourth Round","3-5-2 flat","2:3 ","2017"
1,"1. FC Köln",11,"Arsenal","Arsène Wenger","Europa League",3,"Arsenal","14-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2919798","10:05 PM","Group H","3-4-3 Diamond","3:1 ","2017"
4,"Arsenal",11,"Arsenal","Arsène Wenger","Europa League",2,"BATE Borisov","28-09-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2919811","7:00 PM","Group H","3-5-2","2:4 ","2017"
1,"Arsenal",11,"Arsenal","Arsène Wenger","Europa League",0,"Red Star","19-10-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2919843","7:00 PM","Group H","3-4-2-1","0:1 ","2017"
0,"Red Star",11,"Arsenal","Arsène Wenger","Europa League",0,"Arsenal","02-11-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2919877","9:05 PM","Group H","3-4-2-1","0:0 ","2017"
0,"Arsenal",11,"Arsenal","Arsène Wenger","Europa League",1,"1. FC Köln","23-11-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2919890","7:00 PM","Group H","5-3-2","1:0 ","2017"
0,"BATE Borisov",11,"Arsenal","Arsène Wenger","Europa League",6,"Arsenal","07-12-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2919926","9:05 PM","Group H","4-2-3-1","6:0 ","2017"
3,"Arsenal",11,"Arsenal","Arsène Wenger","Europa League",0,"Östersund","15-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2982086","7:00 PM","intermediate stage 1st leg","4-2-3-1","0:3 ","2017"
2,"Östersund",11,"Arsenal","Arsène Wenger","Europa League",1,"Arsenal","22-02-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/2982102","9:05 PM","intermediate stage 2nd leg","4-2-3-1","1:2 ","2017"
2,"Arsenal",11,"Arsenal","Arsène Wenger","Europa League",0,"AC Milan","08-03-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3009820","7:00 PM","last 16 1st leg","4-2-3-1","0:2 ","2017"
1,"AC Milan",11,"Arsenal","Arsène Wenger","Europa League",3,"Arsenal","15-03-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3009828","9:05 PM","last 16 2nd leg","4-2-3-1","3:1 ","2017"
1,"CSKA Moscow",11,"Arsenal","Arsène Wenger","Europa League",4,"Arsenal","05-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3018980","9:05 PM","Quarter-Finals 1st leg","4-3-3 Attacking","4:1 ","2017"
2,"Arsenal",11,"Arsenal","Arsène Wenger","Europa League",2,"CSKA Moscow","12-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3018984","9:05 PM","Quarter-Finals 2nd leg","4-1-4-1","2:2 ","2017"
1,"Atlético Madrid",11,"Arsenal","Arsène Wenger","Europa League",1,"Arsenal","26-04-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3030589","9:05 PM","Semi-Finals 1st Leg","4-2-3-1","1:1 ","2017"
0,"Arsenal",11,"Arsenal","Arsène Wenger","Europa League",1,"Atlético Madrid","03-05-2018","https://www.transfermarkt.com/spielbericht/index/spielbericht/3030591","9:05 PM","Semi-Finals 2nd Leg","4-3-2-1","1:0 ","2017"
3,"Leicester",11,"Arsenal","Arsène Wenger","Premier League",4,"Arsenal","11-08-2017","https://www.transfermarkt.com/spielbericht/index/spielbericht/2872115","8:45 PM","1","3-4-2-1","4:3 ","2017"
